symbol,year,grammar_cell,state_rows,onsets,episodes,duration_minutes_median,duration_minutes_p95
PF_LTCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,4101,2953,2953,5.0,15.0
PF_LTCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,4242,3051,3051,5.0,15.0
PF_LTCUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_LTCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_LTCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_LTCUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,997,750,750,5.0,15.0
PF_LTCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,2978,2082,2082,5.0,15.0
PF_LTCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,3945,2727,2727,5.0,15.0
PF_LTCUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_LTCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_LTCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_LUNA2USD,2023,trade_downside+mark_downside+structural_rejection,2193,1954,1954,5.0,10.0
PF_LUNA2USD,2024,trade_downside+mark_downside+structural_rejection,4509,3741,3741,5.0,10.0
PF_LUNA2USD,2025,trade_downside+mark_downside+structural_rejection,319,269,269,5.0,10.0
PF_LUNA2USD,2023,trade_downside+mark_downside+structural_rejection+oi,893,776,776,5.0,10.0
PF_LUNA2USD,2024,trade_downside+mark_downside+structural_rejection+oi,2132,1778,1778,5.0,10.0
PF_LUNA2USD,2025,trade_downside+mark_downside+structural_rejection+oi,189,149,149,5.0,12.999999999999972
PF_LUNA2USD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_LUNA2USD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,44,30,30,5.0,15.0
PF_LUNA2USD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_LUNA2USD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,291,259,259,5.0,10.0
PF_LUNA2USD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,755,641,641,5.0,10.0
PF_LUNA2USD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,12,12,12,5.0,5.0
PF_LUNA2USD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_LUNA2USD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_LUNA2USD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_LUNA2USD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,141,129,129,5.0,10.0
PF_LUNA2USD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,705,578,578,5.0,10.0
PF_LUNA2USD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,74,59,59,5.0,15.0
PF_LUNA2USD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_LUNA2USD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_LUNA2USD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MANAUSD,2023,trade_downside+mark_downside+structural_rejection,3362,2717,2717,5.0,10.0
PF_MANAUSD,2024,trade_downside+mark_downside+structural_rejection,8473,5949,5949,5.0,15.0
PF_MANAUSD,2025,trade_downside+mark_downside+structural_rejection,15327,10306,10306,5.0,15.0
PF_MANAUSD,2023,trade_downside+mark_downside+structural_rejection+oi,1396,1138,1138,5.0,10.0
PF_MANAUSD,2024,trade_downside+mark_downside+structural_rejection+oi,4257,3089,3089,5.0,15.0
PF_MANAUSD,2025,trade_downside+mark_downside+structural_rejection+oi,7820,5442,5442,5.0,15.0
PF_MANAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,19,17,17,5.0,10.0
PF_MANAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,106,75,75,5.0,11.499999999999986
PF_MANAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,98,68,68,5.0,13.249999999999993
PF_MANAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,284,251,251,5.0,10.0
PF_MANAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,1678,1273,1273,5.0,15.0
PF_MANAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,2467,1851,1851,5.0,15.0
PF_MANAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MANAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MANAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MANAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,220,177,177,5.0,10.0
PF_MANAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,1390,1053,1053,5.0,15.0
PF_MANAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,2354,1717,1717,5.0,15.0
PF_MANAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MANAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MANAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MELANIAUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_MELANIAUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_MELANIAUSD,2025,trade_downside+mark_downside+structural_rejection,8000,5884,5884,5.0,15.0
PF_MELANIAUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_MELANIAUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_MELANIAUSD,2025,trade_downside+mark_downside+structural_rejection+oi,4094,3083,3083,5.0,15.0
PF_MELANIAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_MELANIAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_MELANIAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,117,82,82,5.0,15.0
PF_MELANIAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_MELANIAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_MELANIAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,1213,971,971,5.0,10.0
PF_MELANIAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MELANIAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MELANIAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,932,732,732,5.0,12.249999999999659
PF_MELANIAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_MELANIAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_MELANIAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,1320,1023,1023,5.0,14.499999999999886
PF_MELANIAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MELANIAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MELANIAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,78,56,56,5.0,15.0
PF_MEWUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_MEWUSD,2024,trade_downside+mark_downside+structural_rejection,353,194,194,5.0,21.74999999999997
PF_MEWUSD,2025,trade_downside+mark_downside+structural_rejection,11663,7843,7843,5.0,15.0
PF_MEWUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_MEWUSD,2024,trade_downside+mark_downside+structural_rejection+oi,176,106,106,5.0,18.75
PF_MEWUSD,2025,trade_downside+mark_downside+structural_rejection+oi,5722,4124,4124,5.0,15.0
PF_MEWUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_MEWUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_MEWUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,79,52,52,5.0,15.0
PF_MEWUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_MEWUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,30,22,22,5.0,14.749999999999996
PF_MEWUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,1583,1251,1251,5.0,10.0
PF_MEWUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MEWUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MEWUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,93,84,84,5.0,10.0
PF_MEWUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_MEWUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,24,21,21,5.0,10.0
PF_MEWUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,1600,1212,1212,5.0,15.0
PF_MEWUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MEWUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MEWUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MINAUSD,2023,trade_downside+mark_downside+structural_rejection,2291,1880,1880,5.0,10.0
PF_MINAUSD,2024,trade_downside+mark_downside+structural_rejection,7182,5381,5381,5.0,15.0
PF_MINAUSD,2025,trade_downside+mark_downside+structural_rejection,342,297,297,5.0,10.0
PF_MINAUSD,2023,trade_downside+mark_downside+structural_rejection+oi,961,778,778,5.0,10.0
PF_MINAUSD,2024,trade_downside+mark_downside+structural_rejection+oi,3292,2541,2541,5.0,15.0
PF_MINAUSD,2025,trade_downside+mark_downside+structural_rejection+oi,175,158,158,5.0,10.0
PF_MINAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,23,21,21,5.0,10.0
PF_MINAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,155,107,107,5.0,15.0
PF_MINAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,13,12,12,5.0,7.2499999999999964
PF_MINAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,360,289,289,5.0,10.0
PF_MINAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,1153,962,962,5.0,10.0
PF_MINAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,40,40,40,5.0,5.0
PF_MINAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MINAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MINAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,74,71,71,5.0,5.0
PF_MINAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,187,157,157,5.0,10.0
PF_MINAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,1179,900,900,5.0,15.0
PF_MINAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,70,66,66,5.0,5.0
PF_MINAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MINAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MINAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,10,9,9,5.0,7.999999999999998
PF_MNTUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_MNTUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_MNTUSD,2025,trade_downside+mark_downside+structural_rejection,656,539,539,5.0,10.0
PF_MNTUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_MNTUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_MNTUSD,2025,trade_downside+mark_downside+structural_rejection+oi,270,212,212,5.0,12.249999999999943
PF_MNTUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_MNTUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_MNTUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_MNTUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_MNTUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_MNTUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,79,64,64,5.0,14.249999999999972
PF_MNTUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MNTUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MNTUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MNTUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_MNTUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_MNTUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,113,90,90,5.0,12.749999999999986
PF_MNTUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MNTUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MNTUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MOGUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_MOGUSD,2024,trade_downside+mark_downside+structural_rejection,140,115,115,5.0,10.0
PF_MOGUSD,2025,trade_downside+mark_downside+structural_rejection,1470,1238,1238,5.0,10.0
PF_MOGUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_MOGUSD,2024,trade_downside+mark_downside+structural_rejection+oi,60,45,45,5.0,10.0
PF_MOGUSD,2025,trade_downside+mark_downside+structural_rejection+oi,792,688,688,5.0,10.0
PF_MOGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_MOGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_MOGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,55,48,48,5.0,10.0
PF_MOGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_MOGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,35,24,24,5.0,10.0
PF_MOGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,120,112,112,5.0,10.0
PF_MOGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MOGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MOGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MOGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_MOGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,14,12,12,5.0,10.0
PF_MOGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,241,215,215,5.0,10.0
PF_MOGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MOGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MOGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MOODENGUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_MOODENGUSD,2024,trade_downside+mark_downside+structural_rejection,465,230,230,5.0,25.0
PF_MOODENGUSD,2025,trade_downside+mark_downside+structural_rejection,22614,13721,13721,5.0,20.0
PF_MOODENGUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_MOODENGUSD,2024,trade_downside+mark_downside+structural_rejection+oi,274,151,151,5.0,25.0
PF_MOODENGUSD,2025,trade_downside+mark_downside+structural_rejection+oi,12397,8170,8170,5.0,15.0
PF_MOODENGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_MOODENGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,8,3,3,10.0,23.5
PF_MOODENGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,285,177,177,5.0,20.0
PF_MOODENGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_MOODENGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,10,8,8,5.0,10.0
PF_MOODENGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,3128,2319,2319,5.0,15.0
PF_MOODENGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MOODENGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MOODENGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MOODENGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_MOODENGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,50,36,36,5.0,15.0
PF_MOODENGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,3309,2379,2379,5.0,15.0
PF_MOODENGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MOODENGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MOODENGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MORPHOUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_MORPHOUSD,2024,trade_downside+mark_downside+structural_rejection,92,87,87,5.0,5.0
PF_MORPHOUSD,2025,trade_downside+mark_downside+structural_rejection,2273,1855,1855,5.0,10.0
PF_MORPHOUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_MORPHOUSD,2024,trade_downside+mark_downside+structural_rejection+oi,60,56,56,5.0,6.25
PF_MORPHOUSD,2025,trade_downside+mark_downside+structural_rejection+oi,979,818,818,5.0,10.0
PF_MORPHOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_MORPHOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_MORPHOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,57,43,43,5.0,14.499999999999993
PF_MORPHOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_MORPHOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,5,5,5,5.0,5.0
PF_MORPHOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,329,283,283,5.0,10.0
PF_MORPHOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_MORPHOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,17,17,17,5.0,5.0
PF_MORPHOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,259,239,239,5.0,10.0
PF_MORPHOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_MORPHOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,3,3,3,5.0,5.0
PF_MORPHOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,317,275,275,5.0,10.0
PF_MORPHOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MORPHOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_MORPHOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,13,13,13,5.0,5.0
PF_MOVEUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_MOVEUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_MOVEUSD,2025,trade_downside+mark_downside+structural_rejection,3018,2122,2122,5.0,15.0
PF_MOVEUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_MOVEUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
